level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,indice,Cambio,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1
1007,0,5806945821,8,458214,Absent,33,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,17.0,15,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,106,0.90625,3.0,1007,0,24.0,28,0.12903225806451613,45,0.8709677419354839,0.46875,29.0,0.98125,0.10256410256410256,0.96
1010,0,5806945821,1,580699,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26.0,6,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,26,0.9625,,1010,0,16.0,32,,36,,0.46875,,,1.0,
1011,0,5806945821,2,580699,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,42,0.9,6.0,1011,0,25.0,32,1.0,49,0.868421052631579,0.515625,26.0,0.9625,1.0,
1016,0,5806945821,7,580699,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.0,3,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,89,0.98125,2.0,1016,0,17.0,32,1.0,36,0.96,0.515625,25.0,0.95625,1.0,0.7
1017,0,5806945821,8,580699,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.0,15,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,106,0.90625,3.0,1017,0,24.0,32,1.0,45,0.8709677419354839,0.46875,29.0,0.98125,1.0,0.96
1023,0,5820125408,4,254088,Absent,58,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,86,0.89375,13.0,1023,0,20.0,37,,52,,0.546875,,,0.1956521739130435,
1026,0,5820125408,7,254088,Absent,8,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29.0,3,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,68,0.98125,3.0,1026,0,12.0,8,0.13043478260869565,37,0.8695652173913043,0.53125,20.0,0.925,0.0975609756097561,0.8043478260869565
1027,0,5820125408,8,254088,Absent,54,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,80,0.875,3.0,1027,0,16.0,37,0.0975609756097561,49,0.9024390243902439,0.453125,29.0,0.98125,0.375,0.8695652173913043
1028,0,5820125408,9,254088,Absent,38,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,96,0.9,20.0,1028,0,16.0,29,0.375,45,0.625,0.453125,12.0,0.875,0.35555555555555557,0.9024390243902439
1033,0,5820125408,4,582015,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,86,0.89375,13.0,1033,0,20.0,32,,52,,0.546875,,,1.0,
1036,0,5820125408,7,582015,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.0,3,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,68,0.98125,3.0,1036,0,12.0,32,1.0,37,0.8695652173913043,0.53125,20.0,0.925,1.0,0.8043478260869565
1037,0,5820125408,8,582015,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,80,0.875,3.0,1037,0,16.0,32,1.0,49,0.9024390243902439,0.453125,29.0,0.98125,1.0,0.8695652173913043
1038,0,5820125408,9,582015,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,96,0.9,20.0,1038,0,16.0,32,1.0,45,0.625,0.453125,12.0,0.875,1.0,0.9024390243902439
1046,0,5842442215,7,422151,Absent,38,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-121,0.9375,10.0,1046,0,19.0,28,0.23076923076923078,42,0.013675213675213654,0.5,24.0,0.95,0.1951219512195122,
1056,0,5842442215,7,584249,Absent,27,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-121,0.9375,10.0,1056,0,19.0,24,0.24444444444444444,42,0.013675213675213654,0.5,24.0,0.95,0.24444444444444444,
1060,0,5905081638,1,590507,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,24,0.95,,1060,0,21.0,32,,46,,0.59375,,,1.0,
1061,0,5905081638,2,590507,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,45,0.93125,8.0,1061,0,18.0,32,1.0,44,0.8461538461538461,0.515625,24.0,0.95,1.0,
1062,0,5905081638,3,590507,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,63,0.9125,11.0,1062,0,29.0,32,1.0,48,0.675,0.53125,21.0,0.93125,1.0,0.8461538461538461
1070,0,5905081638,1,816380,Absent,27,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,24,0.95,,1070,0,21.0,22,,46,,0.59375,,,0.15384615384615385,
1071,0,5905081638,2,816380,Absent,26,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,45,0.93125,8.0,1071,0,18.0,23,0.15384615384615385,44,0.8461538461538461,0.515625,24.0,0.95,0.325,
1072,0,5905081638,3,816380,Absent,38,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,63,0.9125,11.0,1072,0,29.0,30,0.325,48,0.675,0.53125,21.0,0.93125,0.14705882352941177,0.8461538461538461
1082,0,5907864410,3,590789,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.0,15,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,69,0.90625,0.0,1082,0,16.0,32,1.0,50,0.7346938775510203,0.546875,20.0,0.925,1.0,
1087,0,5907864410,8,590789,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,95,0.95,0.0,1087,0,30.0,32,1.0,45,0.8043478260869565,0.578125,16.0,0.9,1.0,0.6862745098039216
1088,0,5907864410,9,590789,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.0,2,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,125,0.9875,8.0,1088,0,27.0,32,1.0,34,0.9583333333333334,0.5,24.0,0.95,1.0,0.8043478260869565
1092,0,5907864410,3,644109,Absent,39,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,17.0,15,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,69,0.90625,0.0,1092,0,16.0,33,0.2653061224489796,50,0.7346938775510203,0.546875,20.0,0.925,0.3137254901960784,
1097,0,5907864410,8,644109,Absent,22,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,95,0.95,0.0,1097,0,30.0,21,0.1956521739130435,45,0.8043478260869565,0.578125,16.0,0.9,0.041666666666666664,0.6862745098039216
1098,0,5907864410,9,644109,Absent,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30.0,2,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,125,0.9875,8.0,1098,0,27.0,4,0.041666666666666664,34,0.9583333333333334,0.5,24.0,0.95,0.15384615384615385,0.8043478260869565
1107,0,5929953795,8,537950,Absent,53,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-18,0.875,20.0,1107,0,18.0,38,0.28888888888888886,50,0.7111111111111111,0.46875,23.0,0.94375,0.2777777777777778,
1117,0,5929953795,8,592999,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-18,0.875,20.0,1117,0,18.0,32,1.0,50,0.7111111111111111,0.46875,23.0,0.94375,1.0,
1124,0,5971562664,5,597156,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,130,0.93125,1.0,1124,0,24.0,32,1.0,45,0.8409090909090909,0.53125,16.0,0.9,1.0,
1125,0,5971562664,6,597156,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,154,0.95,11.0,1125,0,12.0,32,1.0,36,0.875,0.4375,21.0,0.93125,1.0,0.8409090909090909
1134,0,5971562664,5,626642,Absent,26,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,130,0.93125,1.0,1134,0,24.0,24,0.1590909090909091,45,0.8409090909090909,0.53125,16.0,0.9,0.125,
1135,0,5971562664,6,626642,Absent,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,154,0.95,11.0,1135,0,12.0,12,0.125,36,0.875,0.4375,21.0,0.93125,0.23076923076923078,0.8409090909090909
1144,0,6105336537,5,61053,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,121,0.88125,0.0,1144,0,23.0,32,1.0,50,0.8461538461538461,0.484375,29.0,0.98125,1.0,0.9117647058823529
1145,0,6105336537,6,61053,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.0,9,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,144,0.94375,19.0,1145,0,21.0,32,1.0,46,0.6363636363636364,0.578125,13.0,0.88125,1.0,0.8461538461538461
1154,0,6105336537,5,365378,Absent,56,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,121,0.88125,0.0,1154,0,23.0,37,0.15384615384615385,50,0.8461538461538461,0.484375,29.0,0.98125,0.36363636363636365,0.9117647058823529
1155,0,6105336537,6,365378,Absent,32,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,23.0,9,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,144,0.94375,19.0,1155,0,21.0,23,0.36363636363636365,46,0.6363636363636364,0.578125,13.0,0.88125,0.19444444444444445,0.8461538461538461
1160,0,6215924657,1,246573,Absent,54,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,17.0,15,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,17,0.90625,,1160,0,20.0,35,,52,,0.578125,,,0.2727272727272727,
1161,0,6215924657,2,246573,Absent,28,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,20.0,12,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,37,0.925,15.0,1161,0,0.0,21,0.2727272727272727,41,0.7272727272727273,0.453125,17.0,0.90625,0.328125,
1162,0,6215924657,3,246573,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,37,0.8,12.0,1162,0,29.0,64,0.328125,64,0.671875,0.5,20.0,0.925,0.125,0.7272727272727273
1165,0,6215924657,6,246573,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,98,0.8,0.0,1165,0,18.0,64,0.125,64,0.875,0.5,29.0,0.98125,0.453125,0.875
1170,0,6215924657,1,621594,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.0,15,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,17,0.90625,,1170,0,20.0,32,,52,,0.578125,,,1.0,
1171,0,6215924657,2,621594,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20.0,12,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,37,0.925,15.0,1171,0,0.0,32,1.0,41,0.7272727272727273,0.453125,17.0,0.90625,1.0,
1172,0,6215924657,3,621594,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,37,0.8,12.0,1172,0,29.0,32,1.0,64,0.671875,0.5,20.0,0.925,1.0,0.7272727272727273
1175,0,6215924657,6,621594,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,98,0.8,0.0,1175,0,18.0,32,1.0,64,0.875,0.5,29.0,0.98125,1.0,0.875
1185,0,6471074610,6,64710,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-150,0.9,16.0,1185,0,0.0,32,1.0,44,0.8823529411764706,0.4375,26.0,0.9625,1.0,
1195,0,6471074610,6,746101,Absent,33,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-150,0.9,16.0,1195,0,0.0,28,0.11764705882352941,44,0.8823529411764706,0.4375,26.0,0.9625,0.4375,
1200,0,6483776635,1,64837,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,14,0.8875,,1200,0,29.0,32,,53,,0.546875,,,1.0,
1203,0,6483776635,4,64837,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,91,0.9,0.0,1203,0,21.0,32,1.0,48,0.8571428571428572,0.5,29.0,0.98125,1.0,0.8536585365853658
1204,0,6483776635,5,64837,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,112,0.93125,16.0,1204,0,26.0,32,1.0,44,0.7777777777777778,0.515625,16.0,0.9,0.10256410256410256,0.8571428571428572
1205,0,6483776635,6,64837,Absent,11,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,26.0,6,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,138,0.9625,11.0,1205,0,29.0,11,0.10256410256410256,37,0.11965811965811965,0.484375,21.0,0.93125,0.10256410256410256,0.7777777777777778
1208,0,6483776635,9,64837,Absent,33,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,215,0.9,0.0,1208,0,16.0,30,0.2916666666666667,51,0.16666666666666669,0.546875,29.0,0.98125,0.2916666666666667,0.07390648567119157
1210,0,6483776635,1,766351,Absent,56,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,14,0.8875,,1210,0,29.0,39,,53,,0.546875,,,0.14634146341463414,
1213,0,6483776635,4,766351,Absent,43,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,91,0.9,0.0,1213,0,21.0,32,0.14285714285714285,48,0.8571428571428572,0.5,29.0,0.98125,0.2222222222222222,0.8536585365853658
1214,0,6483776635,5,766351,Absent,28,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,112,0.93125,16.0,1214,0,26.0,23,0.2222222222222222,44,0.7777777777777778,0.515625,16.0,0.9,0.2222222222222222,0.8571428571428572
1215,0,6483776635,6,766351,Absent,41,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,26.0,6,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,138,0.9625,11.0,1215,0,29.0,32,0.2222222222222222,37,0.11965811965811965,0.484375,21.0,0.93125,0.17647058823529413,0.7777777777777778
