level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,indice,Cambio,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1
431,0,2838251860,2,518600,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,11,0.8,21.0,431,0,23.0,32,0.44680851063829785,32,0.5531914893617021,0.0,11.0,0.86875,0.21428571428571427,
435,0,2838251860,6,518600,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-53,0.8,23.0,435,0,28.0,32,0.21428571428571427,32,0.7857142857142857,0.0,23.0,0.94375,0.2682926829268293,0.7857142857142857
436,0,2838251860,7,518600,Absent,22,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,28.0,4,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-25,0.975,32.0,436,0,0.0,20,0.2682926829268293,41,0.02916224814422058,0.578125,0.0,0.8,0.2682926829268293,0.7857142857142857
437,0,2838251860,8,518600,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-25,0.8,4.0,437,0,25.0,32,0.2682926829268293,32,0.02916224814422058,0.0,28.0,0.975,0.25,0.02916224814422058
460,0,2945592376,1,294555,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,13,0.88125,,460,0,18.0,32,,50,,0.484375,,,1.0,
470,0,2945592376,1,923761,Absent,46,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,13,0.88125,,470,0,18.0,37,,50,,0.484375,,,0.3541666666666667,
484,0,3030451130,5,303049,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,131,0.9,1.0,484,0,18.0,32,,53,,0.578125,,,1.0,
494,0,3030451130,5,511304,Absent,58,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,131,0.9,1.0,494,0,18.0,37,,53,,0.578125,,,0.3541666666666667,
507,0,3180419716,8,31804,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,185,0.875,11.0,507,0,19.0,32,0.3333333333333333,50,0.041666666666666685,0.46875,18.0,0.9125,0.3137254901960784,0.1818181818181818
517,0,3180419716,8,197169,Absent,56,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,185,0.875,11.0,517,0,19.0,38,0.375,50,0.041666666666666685,0.46875,18.0,0.9125,0.375,0.1818181818181818
520,0,3453436675,1,345348,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,22,0.9375,,520,0,0.0,32,,36,,0.40625,,,1.0,
521,0,3453436675,2,345348,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,22,0.8,10.0,521,0,21.0,32,1.0,32,0.7222222222222222,0.0,22.0,0.9375,1.0,
522,0,3453436675,3,345348,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,43,0.93125,32.0,522,0,15.0,32,1.0,44,0.75,0.515625,0.0,0.8,1.0,0.7222222222222222
527,0,3453436675,8,345348,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26.0,6,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,180,0.9625,0.0,527,0,13.0,32,1.0,35,0.9230769230769231,0.453125,15.0,0.89375,1.0,0.7555555555555555
530,0,3453436675,1,366752,Absent,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,22,0.9375,,530,0,0.0,14,,36,,0.40625,,,0.2777777777777778,
531,0,3453436675,2,366752,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,22,0.8,10.0,531,0,21.0,32,0.2777777777777778,32,0.7222222222222222,0.0,22.0,0.9375,0.25,
532,0,3453436675,3,366752,Absent,29,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,43,0.93125,32.0,532,0,15.0,23,0.25,44,0.75,0.515625,0.0,0.8,0.24444444444444444,0.7222222222222222
537,0,3453436675,8,366752,Absent,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,26.0,6,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,180,0.9625,0.0,537,0,13.0,9,0.07692307692307693,35,0.9230769230769231,0.453125,15.0,0.89375,0.16279069767441862,0.7555555555555555
563,0,3802826926,4,269265,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,85,0.9125,0.0,563,0,28.0,28,0.27906976744186046,46,0.7209302325581395,0.5,17.0,0.90625,0.06451612903225806,
564,0,3802826926,5,269265,Absent,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,28.0,4,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,113,0.975,14.0,564,0,18.0,5,0.06451612903225806,33,0.935483870967742,0.453125,18.0,0.9125,0.06451612903225806,0.7209302325581395
567,0,3802826926,8,269265,Absent,31,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,177,0.91875,5.0,567,0,18.0,26,0.35,45,0.65,0.5,18.0,0.9125,0.35,0.935483870967742
568,0,3802826926,9,269265,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,195,0.9125,13.0,568,0,15.0,28,0.35,46,0.65,0.5,19.0,0.91875,0.23076923076923078,0.65
573,0,3802826926,4,380280,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,85,0.9125,0.0,573,0,28.0,32,1.0,46,0.7209302325581395,0.5,17.0,0.90625,1.0,
574,0,3802826926,5,380280,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.0,4,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,113,0.975,14.0,574,0,18.0,32,1.0,33,0.935483870967742,0.453125,18.0,0.9125,1.0,0.7209302325581395
577,0,3802826926,8,380280,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,177,0.91875,5.0,577,0,18.0,32,1.0,45,0.65,0.5,18.0,0.9125,1.0,0.935483870967742
578,0,3802826926,9,380280,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,195,0.9125,13.0,578,0,15.0,32,1.0,46,0.65,0.5,19.0,0.91875,1.0,0.65
585,0,3853826463,6,264631,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-113,0.8,2.0,585,0,29.0,32,0.4,32,0.6,0.0,12.0,0.875,0.09090909090909091,
586,0,3853826463,7,264631,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.0,3,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-84,0.98125,32.0,586,0,0.0,4,0.09090909090909091,33,0.9090909090909091,0.46875,0.0,0.8,0.09090909090909091,0.6
595,0,3853826463,6,385387,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-113,0.8,2.0,595,0,29.0,32,1.0,32,0.6,0.0,12.0,0.875,1.0,
596,0,3853826463,7,385387,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.0,3,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-84,0.98125,32.0,596,0,0.0,32,1.0,33,0.9090909090909091,0.46875,0.0,0.8,1.0,0.6
605,0,3872690431,6,38726,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-87,0.8,32.0,605,0,15.0,32,1.0,32,0.803921568627451,0.0,22.0,0.9375,1.0,
615,0,3872690431,6,904318,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-87,0.8,32.0,615,0,15.0,32,0.19607843137254902,32,0.803921568627451,0.0,22.0,0.9375,0.3333333333333333,
620,0,3961951522,1,396191,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,19,0.91875,,620,0,18.0,32,,51,,0.59375,,,1.0,
621,0,3961951522,2,396191,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,37,0.9125,13.0,621,0,32.0,32,1.0,46,0.6666666666666667,0.5,19.0,0.91875,1.0,
625,0,3961951522,6,396191,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,141,0.9125,1.0,625,0,32.0,32,1.0,46,1.0,0.5,32.0,1.0,1.0,1.0
630,0,3961951522,1,515222,Absent,41,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,19,0.91875,,630,0,18.0,32,,51,,0.59375,,,0.3333333333333333,
631,0,3961951522,2,515222,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,37,0.9125,13.0,631,0,32.0,28,0.3333333333333333,46,0.6666666666666667,0.5,19.0,0.91875,0.0,
635,0,3961951522,6,515222,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,141,0.9125,1.0,635,0,32.0,28,0.0,46,1.0,0.5,32.0,1.0,0.0,1.0
645,0,3979253050,6,397929,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,144,0.95,1.0,645,0,16.0,32,1.0,40,0.8,0.5,16.0,0.9,1.0,0.7959183673469388
655,0,3979253050,6,530507,Absent,17,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,144,0.95,1.0,655,0,16.0,16,0.2,40,0.8,0.5,16.0,0.9,0.2,0.7959183673469388
662,0,4043121495,3,214950,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-77,0.8,32.0,662,0,12.0,32,0.2653061224489796,32,0.7346938775510203,0.0,19.0,0.91875,0.425531914893617,
663,0,4043121495,4,214950,Absent,54,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-65,0.875,32.0,663,0,0.0,35,0.425531914893617,47,0.574468085106383,0.421875,0.0,0.8,0.425531914893617,0.7346938775510203
668,0,4043121495,9,214950,Absent,33,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-75,0.8875,0.0,668,0,0.0,27,0.43902439024390244,41,0.5609756097560976,0.359375,0.0,0.8,0.43902439024390244,0.574468085106383
672,0,4043121495,3,404313,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-77,0.8,32.0,672,0,12.0,32,1.0,32,0.7346938775510203,0.0,19.0,0.91875,1.0,
673,0,4043121495,4,404313,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-65,0.875,32.0,673,0,0.0,32,1.0,47,0.574468085106383,0.421875,0.0,0.8,1.0,0.7346938775510203
678,0,4043121495,9,404313,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-75,0.8875,0.0,678,0,0.0,32,1.0,41,0.5609756097560976,0.359375,0.0,0.8,1.0,0.574468085106383
683,0,4130531253,4,312539,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,110,1.0,0.0,683,0,17.0,36,0.49019607843137253,64,0.185848252344416,1.0,14.0,0.8875,0.3404255319148936,
688,0,4130531253,9,312539,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,255,1.0,0.0,688,0,22.0,36,0.3404255319148936,64,0.03607770582793707,1.0,17.0,0.90625,0.2222222222222222,0.03607770582793707
693,0,4130531253,4,413052,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,110,1.0,0.0,693,0,17.0,28,0.30434782608695654,64,0.185848252344416,1.0,14.0,0.8875,0.30434782608695654,
698,0,4130531253,9,413052,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,255,1.0,0.0,698,0,22.0,28,0.30434782608695654,64,0.03607770582793707,1.0,17.0,0.90625,0.30434782608695654,0.03607770582793707
721,0,4230544732,2,423058,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,37,0.9,11.0,721,0,0.0,32,,53,,0.578125,,,1.0,
731,0,4230544732,2,447327,Absent,50,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,37,0.9,11.0,731,0,0.0,37,,53,,0.578125,,,0.3018867924528302,
764,0,4358835899,5,358998,Absent,44,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,93,0.88125,9.0,764,0,14.0,31,0.3404255319148936,44,0.019574468085106378,0.390625,14.0,0.8875,0.3404255319148936,0.22046511627906976
768,0,4358835899,9,358998,Absent,36,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,17.0,15,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-34,0.90625,15.0,768,0,14.0,30,0.37777777777777777,47,0.01777777777777778,0.5,14.0,0.8875,0.37777777777777777,0.019574468085106378
774,0,4358835899,5,435886,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,93,0.88125,9.0,774,0,14.0,32,0.36,44,0.019574468085106378,0.390625,14.0,0.8875,0.36,0.22046511627906976
778,0,4358835899,9,435886,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.0,15,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-34,0.90625,15.0,778,0,14.0,32,0.36,47,0.01777777777777778,0.5,14.0,0.8875,0.36,0.019574468085106378
