index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Similarity,Score_LAG1,Consistency_LEAD1,Joint_LAG1,Dif_consist_LAG1,RegionGo,Similarity_LAG1
0,986013938,10,3938,Absent,29,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,15.0,17,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-39,14.0,29,0.35555555555555557,46,0.14444444444444443,0.453125,RS,0.453125,2.0,0.24489795918367346,30.0,0.7922794117647058,BOTTOM,0.17647058823529413
0,986013938,16,3938,Absent,39,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,14.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,78,25.0,39,0.6031746031746031,53,0.39682539682539686,0.546875,RS,0.609375,0.0,0.56,32.0,0.14512471655328796,RS,0.453125
0,986013938,25,3938,Absent,32,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0.0,32,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,134,32.0,32,0.5,64,0.421875,0.5,RS,0.5,-21.0,0.0,53.0,0.4311827956989248,NOTHING,0.609375
0,986013938,37,3938,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32.0,64,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,328,31.0,64,0.0,64,0.5,0.0,ALL,1.0,32.0,0.65625,0.0,0.20512820512820512,RS,0.5
0,986013938,40,3938,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,406,-28.0,32,0.34545454545454546,48,0.3160427807486631,0.5,BOTTOM,1.0,31.0,0.49206349206349204,1.0,0.609375,RS,1.0
0,986013938,41,3938,Absent,62,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-28.0,60,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,378,14.0,62,0.49206349206349204,64,0.0,0.0625,RS,0.96875,16.0,0.49206349206349204,16.0,0.3160427807486631,RIGHT,1.0
0,986013938,42,3938,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,392,-2.0,32,0.49206349206349204,52,0.07043650793650796,0.53125,RIGHT,1.0,-28.0,0.5,60.0,0.0,ALL,0.96875
0,986013938,43,3938,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2.0,34,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,390,-32.0,64,0.5,64,0.14150943396226418,0.46875,ALL,1.0,14.0,1.0,18.0,0.07043650793650796,ALL,1.0
0,986013938,44,3938,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32.0,64,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,358,10.0,64,1.0,64,0.46875,0.0,ALL,1.0,-2.0,0.40625,34.0,0.14150943396226418,RS,1.0
0,986013938,45,3938,Absent,26,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,10.0,22,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,368,29.0,26,0.40625,58,0.4375,0.5625,RS,0.45,-32.0,0.0,64.0,0.46875,RS,1.0
0,986013938,50,3938,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,8,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,389,32.0,32,0.5,37,0.375,0.453125,TOP,1.0,0.0,0.21621621621621623,32.0,0.2864583333333333,RS,0.45
0,986013938,51,3938,Absent,13,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,421,-17.0,13,0.21621621621621623,13,0.21621621621621623,0.203125,RS,0.2564102564102564,24.0,0.203125,8.0,0.375,ALL,1.0
0,986013938,52,3938,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-17.0,49,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,404,-17.0,64,0.203125,64,0.203125,0.234375,ALL,1.0,32.0,0.84375,0.0,0.21621621621621623,RS,0.2564102564102564
0,986013938,53,3938,Absent,55,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,-17.0,49,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,387,16.0,54,0.84375,62,0.1875,0.203125,RS,0.84375,-17.0,0.41379310344827586,49.0,0.203125,OUT,1.0
0,986013938,54,3938,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,403,8.0,28,0.41379310344827586,51,0.1599773883550028,0.546875,OUT,0.8666666666666667,-17.0,0.36538461538461536,49.0,0.1875,RS,0.84375
0,986013938,55,3938,Absent,43,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,8.0,24,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,411,-30.0,43,0.36538461538461536,58,0.027472527472527486,0.53125,RS,0.671875,16.0,0.640625,16.0,0.1599773883550028,RS,0.8666666666666667
0,986013938,56,3938,Absent,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-30.0,62,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,381,-32.0,62,0.640625,64,0.03125,0.03125,RS,0.96875,8.0,0.96875,24.0,0.027472527472527486,ALL,0.671875
0,986013938,57,3938,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32.0,64,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,349,32.0,64,0.96875,64,0.03125,0.0,ALL,1.0,-30.0,0.0625,62.0,0.03125,RS,0.96875
0,986013938,1,986014,Absent,28,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,5.0,27,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,5,-2.0,28,,61,,0.53125,RS,0.4375,,0.46511627906976744,,,RS,
0,986013938,2,986014,Absent,35,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,-2.0,34,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,3,12.0,35,0.46511627906976744,63,0.4713916574381691,0.453125,RS,0.546875,5.0,0.3673469387755102,27.0,,RIGHT,0.4375
0,986013938,3,986014,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,12.0,20,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,15,32.0,32,0.3673469387755102,55,0.2993197278911564,0.546875,RIGHT,1.0,-2.0,0.3333333333333333,34.0,0.4713916574381691,TOP,0.546875
0,986013938,4,986014,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,47,21.0,32,0.3333333333333333,64,0.05555555555555558,1.0,TOP,1.0,12.0,0.49122807017543857,20.0,0.2993197278911564,RS,1.0
0,986013938,7,986014,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.0,8,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,10,2.0,64,0.828125,64,0.6702302631578947,0.875,ALL,1.0,21.0,0.96875,11.0,0.2807017543859649,RS,1.0
0,986013938,10,986014,Absent,34,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,15.0,17,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-39,14.0,34,0.5,46,0.14444444444444443,0.453125,RS,0.53125,2.0,0.4166666666666667,30.0,0.7922794117647058,RS,1.0
0,986013938,16,986014,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,14.0,18,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,78,25.0,32,1.0,53,0.39682539682539686,0.546875,LEFT,1.0,0.0,0.17142857142857143,32.0,0.14512471655328796,RS,0.53125
0,986013938,25,986014,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,134,32.0,64,0.921875,64,0.421875,0.5,ALL,1.0,-21.0,0.09375,53.0,0.4311827956989248,RS,1.0
0,986013938,37,986014,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32.0,64,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,328,31.0,64,0.5,64,0.5,0.0,ALL,1.0,32.0,0.046875,0.0,0.20512820512820512,RS,1.0
0,986013938,40,986014,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,406,-28.0,32,0.029411764705882353,48,0.3160427807486631,0.5,RIGHT,1.0,31.0,0.49206349206349204,1.0,0.609375,ALL,1.0
0,986013938,41,986014,Absent,62,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-28.0,60,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,378,14.0,62,0.49206349206349204,64,0.0,0.0625,ALL,0.96875,16.0,0.5625,16.0,0.3160427807486631,RS,1.0
0,986013938,42,986014,Absent,38,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,14.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,392,-2.0,38,0.5625,52,0.07043650793650796,0.53125,RS,0.59375,-28.0,0.3584905660377358,60.0,0.0,RS,0.96875
0,986013938,43,986014,Absent,34,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,-2.0,34,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,390,-32.0,34,0.3584905660377358,64,0.14150943396226418,0.46875,RS,0.53125,14.0,0.53125,18.0,0.07043650793650796,ALL,0.59375
0,986013938,44,986014,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32.0,64,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,358,10.0,64,0.53125,64,0.46875,0.0,ALL,1.0,-2.0,0.84375,34.0,0.14150943396226418,RS,0.53125
0,986013938,45,986014,Absent,54,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,10.0,22,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,368,29.0,54,0.84375,58,0.4375,0.5625,RS,0.84375,-32.0,0.43333333333333335,64.0,0.46875,BOTTOM,1.0
0,986013938,50,986014,Absent,13,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.0,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,389,32.0,13,0.125,37,0.375,0.453125,RS,0.21621621621621623,0.0,0.0,32.0,0.2864583333333333,NOTHING,0.84375
0,986013938,51,986014,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,421,-17.0,0,0.0,13,0.21621621621621623,0.203125,NOTHING,1.0,24.0,0.0,8.0,0.375,RS,0.21621621621621623
0,986013938,52,986014,Absent,49,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-17.0,49,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,404,-17.0,49,0.0,64,0.203125,0.234375,RS,0.765625,32.0,0.65625,0.0,0.21621621621621623,RS,1.0
0,986013938,53,986014,Absent,57,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-17.0,49,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,387,16.0,57,0.65625,62,0.1875,0.203125,RS,0.890625,-17.0,0.5737704918032787,49.0,0.203125,RS,0.765625
0,986013938,54,986014,Absent,39,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,16.0,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,403,8.0,39,0.5737704918032787,51,0.1599773883550028,0.546875,RS,0.609375,-17.0,0.39285714285714285,49.0,0.1875,RS,0.890625
0,986013938,55,986014,Absent,39,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,8.0,24,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,411,-30.0,39,0.39285714285714285,58,0.027472527472527486,0.53125,RS,0.609375,16.0,0.609375,16.0,0.1599773883550028,ALL,0.609375
0,986013938,56,986014,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-30.0,62,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,381,-32.0,64,0.609375,64,0.03125,0.03125,ALL,1.0,8.0,1.0,24.0,0.027472527472527486,ALL,0.609375
0,986013938,57,986014,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32.0,64,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,349,32.0,64,1.0,64,0.03125,0.0,ALL,1.0,-30.0,0.203125,62.0,0.03125,RS,1.0
0,1034550534,15,103457,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,59,32.0,0,0.0,51,0.43103448275862066,0.796875,NOTHING,1.0,16.0,0.0,16.0,0.1595744680851064,RS,
0,1034550534,16,103457,Absent,51,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,91,-3.0,51,0.0,51,0.0,0.796875,RS,0.796875,32.0,0.4098360655737705,0.0,0.43103448275862066,RS,1.0
0,1034550534,32,103457,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,243,-21.0,32,0.4166666666666667,50,0.11054421768707484,0.5625,RIGHT,1.0,6.0,0.5,26.0,0.3614583333333333,ALL,0.796875
0,1034550534,33,103457,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-21.0,53,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,222,17.0,64,0.5,64,0.00877192982456143,0.171875,ALL,1.0,18.0,0.375,14.0,0.11054421768707484,RS,1.0
0,1034550534,47,103457,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,10.0,22,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,249,27.0,32,0.22857142857142856,58,0.17493734335839597,0.5625,LEFT,1.0,27.0,0.275,5.0,0.3666666666666667,RS,1.0
0,1034550534,48,103457,Absent,19,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,27.0,5,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,276,0.0,19,0.275,28,0.05931372549019609,0.359375,RS,0.296875,10.0,0.296875,22.0,0.17493734335839597,ALL,1.0
0,1034550534,15,505346,Absent,51,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,59,32.0,51,0.43103448275862066,51,0.43103448275862066,0.796875,RS,0.796875,16.0,0.0,16.0,0.1595744680851064,NOTHING,
0,1034550534,16,505346,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,91,-3.0,0,0.0,51,0.0,0.796875,NOTHING,1.0,32.0,0.0,0.0,0.43103448275862066,ALL,0.796875
0,1034550534,32,505346,Absent,32,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,243,-21.0,32,0.30612244897959184,50,0.11054421768707484,0.5625,TOP,0.8823529411764706,6.0,0.49122807017543857,26.0,0.3614583333333333,RS,1.0
0,1034550534,33,505346,Absent,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-21.0,53,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,222,17.0,53,0.49122807017543857,64,0.00877192982456143,0.171875,RS,0.828125,18.0,0.639344262295082,14.0,0.11054421768707484,RS,0.8823529411764706
0,1034550534,47,505346,Absent,48,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,10.0,22,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,249,27.0,48,0.40350877192982454,58,0.17493734335839597,0.5625,RS,0.75,27.0,0.21568627450980393,5.0,0.3666666666666667,RS,0.828125
0,1034550534,48,505346,Absent,14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,27.0,5,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,276,0.0,14,0.21568627450980393,28,0.05931372549019609,0.359375,RS,0.24324324324324326,10.0,0.24324324324324326,22.0,0.17493734335839597,RIGHT,0.75
0,1170220401,1,117026,Absent,48,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,7.0,25,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,7,32.0,48,,62,,0.578125,RS,0.75,,0.0,,,NOTHING,
